"Q","BER.4443.80.215","BERLIN                                                      ","Modern                                                           ","Inspired by the world renowned street art of Berlin; this range is modern vibrant and eye catching. If you want to brighten up your lounge room this rug centre piece will be your hero.                                                                  ","100% Heat set polypropylene frise; machine made                                                                                                                                                                                                           ","Non-shedding; highly stain resistant; durable; tight weave; soft under foot; vibrant colour pallete; colour fast; antistatic and easy to clean.                                                                                                           ","                                                                                                                                                                                                                                                          ","Egypt      ","Heat Set Polypropylene Frise                                     ","                                                                 ","Machine made        ","Regular vacuuming required. Do not use power or rotary vacuum cleaners. Professional cleaning recommended. Any spills should be blotted up immediately. Keep out of direct sunlight.                                                                           ","0006.0","200cm x 285cm        200","01.70","00540.00","50","00270   ","BER_4443_80_V","BER_4443_80_S","BER_4443_80_L"," "
"Q","BER.4443.80.243","BERLIN                                                      ","Modern                                                           ","Inspired by the world renowned street art of Berlin; this range is modern vibrant and eye catching. If you want to brighten up your lounge room this rug centre piece will be your hero.                                                                  ","100% Heat set polypropylene frise; machine made                                                                                                                                                                                                           ","Non-shedding; highly stain resistant; durable; tight weave; soft under foot; vibrant colour pallete; colour fast; antistatic and easy to clean.                                                                                                           ","                                                                                                                                                                                                                                                          ","Egypt      ","Heat Set Polypropylene Frise                                     ","                                                                 ","Machine made        ","Regular vacuuming required. Do not use power or rotary vacuum cleaners. Professional cleaning recommended. Any spills should be blotted up immediately. Keep out of direct sunlight.                                                                           ","0004.0","240cm x 340cm        240","01.70","00775.00","50","00387   ","BER_4443_80_V","BER_4443_80_S","BER_4443_80_L"," "
"Q","BER.4443.80.280","BERLIN                                                      ","Modern                                                           ","Inspired by the world renowned street art of Berlin; this range is modern vibrant and eye catching. If you want to brighten up your lounge room this rug centre piece will be your hero.                                                                  ","100% Heat set polypropylene frise; machine made                                                                                                                                                                                                           ","Non-shedding; highly stain resistant; durable; tight weave; soft under foot; vibrant colour pallete; colour fast; antistatic and easy to clean.                                                                                                           ","                                                                                                                                                                                                                                                          ","Egypt      ","Heat Set Polypropylene Frise                                     ","                                                                 ","Machine made        ","Regular vacuuming required. Do not use power or rotary vacuum cleaners. Professional cleaning recommended. Any spills should be blotted up immediately. Keep out of direct sunlight.                                                                           ","0001.0","280cm x 380cm        280","01.70","01010.00","50","00505   ","BER_4443_80_V","BER_4443_80_S","BER_4443_80_L"," "
"Q","BER.4444.80.120","BERLIN                                                      ","Modern                                                           ","Inspired by the world renowned street art of Berlin; this range is modern vibrant and eye catching. If you want to brighten up your lounge room this rug centre piece will be your hero.                                                                  ","100% Heat set polypropylene frise; machine made                                                                                                                                                                                                           ","Non-shedding; highly stain resistant; durable; tight weave; soft under foot; vibrant colour pallete; colour fast; antistatic and easy to clean.                                                                                                           ","                                                                                                                                                                                                                                                          ","Egypt      ","Heat Set Polypropylene Frise                                     ","                                                                 ","Machine made        ","Regular vacuuming required. Do not use power or rotary vacuum cleaners. Professional cleaning recommended. Any spills should be blotted up immediately. Keep out of direct sunlight.                                                                           ","0008.0","120cm x 170cm        120","01.70","00195.00","50","00097   ","BER_4444_80_V","BER_4444_80_S","BER_4444_80_L"," "
"Q","BER.4444.80.158","BERLIN                                                      ","Modern                                                           ","Inspired by the world renowned street art of Berlin; this range is modern vibrant and eye catching. If you want to brighten up your lounge room this rug centre piece will be your hero.                                                                  ","100% Heat set polypropylene frise; machine made                                                                                                                                                                                                           ","Non-shedding; highly stain resistant; durable; tight weave; soft under foot; vibrant colour pallete; colour fast; antistatic and easy to clean.                                                                                                           ","                                                                                                                                                                                                                                                          ","Egypt      ","Heat Set Polypropylene Frise                                     ","                                                                 ","Machine made        ","Regular vacuuming required. Do not use power or rotary vacuum cleaners. Professional cleaning recommended. Any spills should be blotted up immediately. Keep out of direct sunlight.                                                                           ","0014.0","160cm x 235cm        160","01.70","00355.00","50","00177   ","BER_4444_80_V","BER_4444_80_S","BER_4444_80_L"," "
"Q","BER.4444.80.215","BERLIN                                                      ","Modern                                                           ","Inspired by the world renowned street art of Berlin; this range is modern vibrant and eye catching. If you want to brighten up your lounge room this rug centre piece will be your hero.                                                                  ","100% Heat set polypropylene frise; machine made                                                                                                                                                                                                           ","Non-shedding; highly stain resistant; durable; tight weave; soft under foot; vibrant colour pallete; colour fast; antistatic and easy to clean.                                                                                                           ","                                                                                                                                                                                                                                                          ","Egypt      ","Heat Set Polypropylene Frise                                     ","                                                                 ","Machine made        ","Regular vacuuming required. Do not use power or rotary vacuum cleaners. Professional cleaning recommended. Any spills should be blotted up immediately. Keep out of direct sunlight.                                                                           ","0010.0","200cm x 285cm        200","01.70","00540.00","50","00270   ","BER_4444_80_V","BER_4444_80_S","BER_4444_80_L"," "
"Q","BER.4444.80.243","BERLIN                                                      ","Modern                                                           ","Inspired by the world renowned street art of Berlin; this range is modern vibrant and eye catching. If you want to brighten up your lounge room this rug centre piece will be your hero.                                                                  ","100% Heat set polypropylene frise; machine made                                                                                                                                                                                                           ","Non-shedding; highly stain resistant; durable; tight weave; soft under foot; vibrant colour pallete; colour fast; antistatic and easy to clean.                                                                                                           ","                                                                                                                                                                                                                                                          ","Egypt      ","Heat Set Polypropylene Frise                                     ","                                                                 ","Machine made        ","Regular vacuuming required. Do not use power or rotary vacuum cleaners. Professional cleaning recommended. Any spills should be blotted up immediately. Keep out of direct sunlight.                                                                           ","0003.0","240cm x 340cm        240","01.70","00775.00","50","00387   ","BER_4444_80_V","BER_4444_80_S","BER_4444_80_L"," "
"Q","BER.4444.80.280","BERLIN                                                      ","Modern                                                           ","Inspired by the world renowned street art of Berlin; this range is modern vibrant and eye catching. If you want to brighten up your lounge room this rug centre piece will be your hero.                                                                  ","100% Heat set polypropylene frise; machine made                                                                                                                                                                                                           ","Non-shedding; highly stain resistant; durable; tight weave; soft under foot; vibrant colour pallete; colour fast; antistatic and easy to clean.                                                                                                           ","                                                                                                                                                                                                                                                          ","Egypt      ","Heat Set Polypropylene Frise                                     ","                                                                 ","Machine made        ","Regular vacuuming required. Do not use power or rotary vacuum cleaners. Professional cleaning recommended. Any spills should be blotted up immediately. Keep out of direct sunlight.                                                                           ","0002.0","280cm x 380cm        280","01.70","01010.00","50","00505   ","BER_4444_80_V","BER_4444_80_S","BER_4444_80_L"," "
"Q","BER.5996.10.158","BERLIN                                                      ","Modern                                                           ","Inspired by the world renowned street art of Berlin; this range is modern vibrant and eye catching. If you want to brighten up your lounge room this rug centre piece will be your hero.                                                                  ","100% Heat set polypropylene frise; machine made                                                                                                                                                                                                           ","Non-shedding; highly stain resistant; durable; tight weave; soft under foot; vibrant colour pallete; colour fast; antistatic and easy to clean.                                                                                                           ","                                                                                                                                                                                                                                                          ","Egypt      ","Heat Set Polypropylene Frise                                     ","                                                                 ","Machine made        ","Regular vacuuming required. Do not use power or rotary vacuum cleaners. Professional cleaning recommended. Any spills should be blotted up immediately. Keep out of direct sunlight.                                                                           ","0012.0","160cm x 235cm        160","01.70","00355.00","50","00177   ","BER_5996_10_V","BER_5996_10_S","BER_5996_10_L"," "
"Q","BER.5996.10.215","BERLIN                                                      ","Modern                                                           ","Inspired by the world renowned street art of Berlin; this range is modern vibrant and eye catching. If you want to brighten up your lounge room this rug centre piece will be your hero.                                                                  ","100% Heat set polypropylene frise; machine made                                                                                                                                                                                                           ","Non-shedding; highly stain resistant; durable; tight weave; soft under foot; vibrant colour pallete; colour fast; antistatic and easy to clean.                                                                                                           ","                                                                                                                                                                                                                                                          ","Egypt      ","Heat Set Polypropylene Frise                                     ","                                                                 ","Machine made        ","Regular vacuuming required. Do not use power or rotary vacuum cleaners. Professional cleaning recommended. Any spills should be blotted up immediately. Keep out of direct sunlight.                                                                           ","0008.0","200cm x 285cm        200","01.70","00540.00","50","00270   ","BER_5996_10_V","BER_5996_10_S","BER_5996_10_L"," "
"Q","BER.5996.10.243","BERLIN                                                      ","Modern                                                           ","Inspired by the world renowned street art of Berlin; this range is modern vibrant and eye catching. If you want to brighten up your lounge room this rug centre piece will be your hero.                                                                  ","100% Heat set polypropylene frise; machine made                                                                                                                                                                                                           ","Non-shedding; highly stain resistant; durable; tight weave; soft under foot; vibrant colour pallete; colour fast; antistatic and easy to clean.                                                                                                           ","                                                                                                                                                                                                                                                          ","Egypt      ","Heat Set Polypropylene Frise                                     ","                                                                 ","Machine made        ","Regular vacuuming required. Do not use power or rotary vacuum cleaners. Professional cleaning recommended. Any spills should be blotted up immediately. Keep out of direct sunlight.                                                                           ","0003.0","240cm x 340cm        240","01.70","00775.00","50","00387   ","BER_5996_10_V","BER_5996_10_S","BER_5996_10_L"," "
"Q","BER.5996.10.280","BERLIN                                                      ","Modern                                                           ","Inspired by the world renowned street art of Berlin; this range is modern vibrant and eye catching. If you want to brighten up your lounge room this rug centre piece will be your hero.                                                                  ","100% Heat set polypropylene frise; machine made                                                                                                                                                                                                           ","Non-shedding; highly stain resistant; durable; tight weave; soft under foot; vibrant colour pallete; colour fast; antistatic and easy to clean.                                                                                                           ","                                                                                                                                                                                                                                                          ","Egypt      ","Heat Set Polypropylene Frise                                     ","                                                                 ","Machine made        ","Regular vacuuming required. Do not use power or rotary vacuum cleaners. Professional cleaning recommended. Any spills should be blotted up immediately. Keep out of direct sunlight.                                                                           ","0002.0","280cm x 380cm        280","01.70","01010.00","50","00505   ","BER_5996_10_V","BER_5996_10_S","BER_5996_10_L"," "
"Q","BER.5996.65.120","BERLIN                                                      ","Modern                                                           ","Inspired by the world renowned street art of Berlin; this range is modern vibrant and eye catching. If you want to brighten up your lounge room this rug centre piece will be your hero.                                                                  ","100% Heat set polypropylene frise; machine made                                                                                                                                                                                                           ","Non-shedding; highly stain resistant; durable; tight weave; soft under foot; vibrant colour pallete; colour fast; antistatic and easy to clean.                                                                                                           ","                                                                                                                                                                                                                                                          ","Egypt      ","Heat Set Polypropylene Frise                                     ","                                                                 ","Machine made        ","Regular vacuuming required. Do not use power or rotary vacuum cleaners. Professional cleaning recommended. Any spills should be blotted up immediately. Keep out of direct sunlight.                                                                           ","0006.0","120cm x 170cm        120","01.70","00195.00","50","00097   ","BER_5996_65_V","BER_5996_65_S","BER_5996_65_L"," "
"Q","BER.5996.65.158","BERLIN                                                      ","Modern                                                           ","Inspired by the world renowned street art of Berlin; this range is modern vibrant and eye catching. If you want to brighten up your lounge room this rug centre piece will be your hero.                                                                  ","100% Heat set polypropylene frise; machine made                                                                                                                                                                                                           ","Non-shedding; highly stain resistant; durable; tight weave; soft under foot; vibrant colour pallete; colour fast; antistatic and easy to clean.                                                                                                           ","                                                                                                                                                                                                                                                          ","Egypt      ","Heat Set Polypropylene Frise                                     ","                                                                 ","Machine made        ","Regular vacuuming required. Do not use power or rotary vacuum cleaners. Professional cleaning recommended. Any spills should be blotted up immediately. Keep out of direct sunlight.                                                                           ","0007.0","160cm x 235cm        160","01.70","00355.00","50","00177   ","BER_5996_65_V","BER_5996_65_S","BER_5996_65_L"," "
"Q","BER.5996.65.215","BERLIN                                                      ","Modern                                                           ","Inspired by the world renowned street art of Berlin; this range is modern vibrant and eye catching. If you want to brighten up your lounge room this rug centre piece will be your hero.                                                                  ","100% Heat set polypropylene frise; machine made                                                                                                                                                                                                           ","Non-shedding; highly stain resistant; durable; tight weave; soft under foot; vibrant colour pallete; colour fast; antistatic and easy to clean.                                                                                                           ","                                                                                                                                                                                                                                                          ","Egypt      ","Heat Set Polypropylene Frise                                     ","                                                                 ","Machine made        ","Regular vacuuming required. Do not use power or rotary vacuum cleaners. Professional cleaning recommended. Any spills should be blotted up immediately. Keep out of direct sunlight.                                                                           ","0003.0","200cm x 285cm        200","01.70","00540.00","50","00270   ","BER_5996_65_V","BER_5996_65_S","BER_5996_65_L"," "
"Q","BER.5996.65.243","BERLIN                                                      ","Modern                                                           ","Inspired by the world renowned street art of Berlin; this range is modern vibrant and eye catching. If you want to brighten up your lounge room this rug centre piece will be your hero.                                                                  ","100% Heat set polypropylene frise; machine made                                                                                                                                                                                                           ","Non-shedding; highly stain resistant; durable; tight weave; soft under foot; vibrant colour pallete; colour fast; antistatic and easy to clean.                                                                                                           ","                                                                                                                                                                                                                                                          ","Egypt      ","Heat Set Polypropylene Frise                                     ","                                                                 ","Machine made        ","Regular vacuuming required. Do not use power or rotary vacuum cleaners. Professional cleaning recommended. Any spills should be blotted up immediately. Keep out of direct sunlight.                                                                           ","0002.0","240cm x 340cm        240","01.70","00775.00","50","00387   ","BER_5996_65_V","BER_5996_65_S","BER_5996_65_L"," "
"Q","BER.5996.65.280","BERLIN                                                      ","Modern                                                           ","Inspired by the world renowned street art of Berlin; this range is modern vibrant and eye catching. If you want to brighten up your lounge room this rug centre piece will be your hero.                                                                  ","100% Heat set polypropylene frise; machine made                                                                                                                                                                                                           ","Non-shedding; highly stain resistant; durable; tight weave; soft under foot; vibrant colour pallete; colour fast; antistatic and easy to clean.                                                                                                           ","                                                                                                                                                                                                                                                          ","Egypt      ","Heat Set Polypropylene Frise                                     ","                                                                 ","Machine made        ","Regular vacuuming required. Do not use power or rotary vacuum cleaners. Professional cleaning recommended. Any spills should be blotted up immediately. Keep out of direct sunlight.                                                                           ","0001.0","280cm x 380cm        280","01.70","01010.00","50","00505   ","BER_5996_65_V","BER_5996_65_S","BER_5996_65_L"," "
"Q","BER.8021.80.120","BERLIN                                                      ","Modern                                                           ","Inspired by the world renowned street art of Berlin; this range is modern vibrant and eye catching. If you want to brighten up your lounge room this rug centre piece will be your hero.                                                                  ","100% Heat set polypropylene frise; machine made                                                                                                                                                                                                           ","Non-shedding; highly stain resistant; durable; tight weave; soft under foot; vibrant colour pallete; colour fast; antistatic and easy to clean.                                                                                                           ","                                                                                                                                                                                                                                                          ","Egypt      ","Heat Set Polypropylene Frise                                     ","                                                                 ","Machine made        ","Regular vacuuming required. Do not use power or rotary vacuum cleaners. Professional cleaning recommended. Any spills should be blotted up immediately. Keep out of direct sunlight.                                                                           ","0006.0","120cm x 170cm        120","01.70","00195.00","50","00097   ","BER_8021_80_V","BER_8021_80_S","BER_8021_80_L"," "
"Q","BER.8021.80.158","BERLIN                                                      ","Modern                                                           ","Inspired by the world renowned street art of Berlin; this range is modern vibrant and eye catching. If you want to brighten up your lounge room this rug centre piece will be your hero.                                                                  ","100% Heat set polypropylene frise; machine made                                                                                                                                                                                                           ","Non-shedding; highly stain resistant; durable; tight weave; soft under foot; vibrant colour pallete; colour fast; antistatic and easy to clean.                                                                                                           ","                                                                                                                                                                                                                                                          ","Egypt      ","Heat Set Polypropylene Frise                                     ","                                                                 ","Machine made        ","Regular vacuuming required. Do not use power or rotary vacuum cleaners. Professional cleaning recommended. Any spills should be blotted up immediately. Keep out of direct sunlight.                                                                           ","0010.0","160cm x 235cm        160","01.70","00355.00","50","00177   ","BER_8021_80_V","BER_8021_80_S","BER_8021_80_L"," "
"Q","BER.8021.80.215","BERLIN                                                      ","Modern                                                           ","Inspired by the world renowned street art of Berlin; this range is modern vibrant and eye catching. If you want to brighten up your lounge room this rug centre piece will be your hero.                                                                  ","100% Heat set polypropylene frise; machine made                                                                                                                                                                                                           ","Non-shedding; highly stain resistant; durable; tight weave; soft under foot; vibrant colour pallete; colour fast; antistatic and easy to clean.                                                                                                           ","                                                                                                                                                                                                                                                          ","Egypt      ","Heat Set Polypropylene Frise                                     ","                                                                 ","Machine made        ","Regular vacuuming required. Do not use power or rotary vacuum cleaners. Professional cleaning recommended. Any spills should be blotted up immediately. Keep out of direct sunlight.                                                                           ","0007.0","200cm x 285cm        200","01.70","00540.00","50","00270   ","BER_8021_80_V","BER_8021_80_S","BER_8021_80_L"," "
"Q","BER.8021.80.243","BERLIN                                                      ","Modern                                                           ","Inspired by the world renowned street art of Berlin; this range is modern vibrant and eye catching. If you want to brighten up your lounge room this rug centre piece will be your hero.                                                                  ","100% Heat set polypropylene frise; machine made                                                                                                                                                                                                           ","Non-shedding; highly stain resistant; durable; tight weave; soft under foot; vibrant colour pallete; colour fast; antistatic and easy to clean.                                                                                                           ","                                                                                                                                                                                                                                                          ","Egypt      ","Heat Set Polypropylene Frise                                     ","                                                                 ","Machine made        ","Regular vacuuming required. Do not use power or rotary vacuum cleaners. Professional cleaning recommended. Any spills should be blotted up immediately. Keep out of direct sunlight.                                                                           ","0001.0","240cm x 340cm        240","01.70","00775.00","50","00387   ","BER_8021_80_V","BER_8021_80_S","BER_8021_80_L"," "
"Q","BER.8021.80.280","BERLIN                                                      ","Modern                                                           ","Inspired by the world renowned street art of Berlin; this range is modern vibrant and eye catching. If you want to brighten up your lounge room this rug centre piece will be your hero.                                                                  ","100% Heat set polypropylene frise; machine made                                                                                                                                                                                                           ","Non-shedding; highly stain resistant; durable; tight weave; soft under foot; vibrant colour pallete; colour fast; antistatic and easy to clean.                                                                                                           ","                                                                                                                                                                                                                                                          ","Egypt      ","Heat Set Polypropylene Frise                                     ","                                                                 ","Machine made        ","Regular vacuuming required. Do not use power or rotary vacuum cleaners. Professional cleaning recommended. Any spills should be blotted up immediately. Keep out of direct sunlight.                                                                           ","0002.0","280cm x 380cm        280","01.70","01010.00","50","00505   ","BER_8021_80_V","BER_8021_80_S","BER_8021_80_L"," "
"Q","BER.8022.80.120","BERLIN                                                      ","Modern                                                           ","Inspired by the world renowned street art of Berlin; this range is modern vibrant and eye catching. If you want to brighten up your lounge room this rug centre piece will be your hero.                                                                  ","100% Heat set polypropylene frise; machine made                                                                                                                                                                                                           ","Non-shedding; highly stain resistant; durable; tight weave; soft under foot; vibrant colour pallete; colour fast; antistatic and easy to clean.                                                                                                           ","                                                                                                                                                                                                                                                          ","Egypt      ","Heat Set Polypropylene Frise                                     ","                                                                 ","Machine made        ","Regular vacuuming required. Do not use power or rotary vacuum cleaners. Professional cleaning recommended. Any spills should be blotted up immediately. Keep out of direct sunlight.                                                                           ","0003.0","120cm x 170cm        120","01.70","00195.00","50","00097   ","BER_8022_80_V","BER_8022_80_S","BER_8022_80_L"," "
"Q","BER.8022.80.158","BERLIN                                                      ","Modern                                                           ","Inspired by the world renowned street art of Berlin; this range is modern vibrant and eye catching. If you want to brighten up your lounge room this rug centre piece will be your hero.                                                                  ","100% Heat set polypropylene frise; machine made                                                                                                                                                                                                           ","Non-shedding; highly stain resistant; durable; tight weave; soft under foot; vibrant colour pallete; colour fast; antistatic and easy to clean.                                                                                                           ","                                                                                                                                                                                                                                                          ","Egypt      ","Heat Set Polypropylene Frise                                     ","                                                                 ","Machine made        ","Regular vacuuming required. Do not use power or rotary vacuum cleaners. Professional cleaning recommended. Any spills should be blotted up immediately. Keep out of direct sunlight.                                                                           ","0005.0","160cm x 235cm        160","01.70","00355.00","50","00177   ","BER_8022_80_V","BER_8022_80_S","BER_8022_80_L"," "
"Q","BER.8022.80.215","BERLIN                                                      ","Modern                                                           ","Inspired by the world renowned street art of Berlin; this range is modern vibrant and eye catching. If you want to brighten up your lounge room this rug centre piece will be your hero.                                                                  ","100% Heat set polypropylene frise; machine made                                                                                                                                                                                                           ","Non-shedding; highly stain resistant; durable; tight weave; soft under foot; vibrant colour pallete; colour fast; antistatic and easy to clean.                                                                                                           ","                                                                                                                                                                                                                                                          ","Egypt      ","Heat Set Polypropylene Frise                                     ","                                                                 ","Machine made        ","Regular vacuuming required. Do not use power or rotary vacuum cleaners. Professional cleaning recommended. Any spills should be blotted up immediately. Keep out of direct sunlight.                                                                           ","0001.0","200cm x 285cm        200","01.70","00540.00","50","00270   ","BER_8022_80_V","BER_8022_80_S","BER_8022_80_L"," "
"Q","BER.8022.80.243","BERLIN                                                      ","Modern                                                           ","Inspired by the world renowned street art of Berlin; this range is modern vibrant and eye catching. If you want to brighten up your lounge room this rug centre piece will be your hero.                                                                  ","100% Heat set polypropylene frise; machine made                                                                                                                                                                                                           ","Non-shedding; highly stain resistant; durable; tight weave; soft under foot; vibrant colour pallete; colour fast; antistatic and easy to clean.                                                                                                           ","                                                                                                                                                                                                                                                          ","Egypt      ","Heat Set Polypropylene Frise                                     ","                                                                 ","Machine made        ","Regular vacuuming required. Do not use power or rotary vacuum cleaners. Professional cleaning recommended. Any spills should be blotted up immediately. Keep out of direct sunlight.                                                                           ","0002.0","240cm x 340cm        240","01.70","00775.00","50","00387   ","BER_8022_80_V","BER_8022_80_S","BER_8022_80_L"," "
"Q","BER.8022.80.280","BERLIN                                                      ","Modern                                                           ","Inspired by the world renowned street art of Berlin; this range is modern vibrant and eye catching. If you want to brighten up your lounge room this rug centre piece will be your hero.                                                                  ","100% Heat set polypropylene frise; machine made                                                                                                                                                                                                           ","Non-shedding; highly stain resistant; durable; tight weave; soft under foot; vibrant colour pallete; colour fast; antistatic and easy to clean.                                                                                                           ","                                                                                                                                                                                                                                                          ","Egypt      ","Heat Set Polypropylene Frise                                     ","                                                                 ","Machine made        ","Regular vacuuming required. Do not use power or rotary vacuum cleaners. Professional cleaning recommended. Any spills should be blotted up immediately. Keep out of direct sunlight.                                                                           ","0002.0","280cm x 380cm        280","01.70","01010.00","50","00505   ","BER_8022_80_V","BER_8022_80_S","BER_8022_80_L"," "
