Q,BOU.1560.80.243,BOUNCE                                                      ,Modern                                                           ,Bounce is loud; bright and beautiful. Bounce embrasses a deep bold colour pallete combining a modern designs; and old designs with a modern twist.                                                                                                        ,100% Heat set polypropylene frise; machine made.                                                                                                                                                                                                          ,No shedding; highly stain resistant; durable; tight weave; soft under foot; rich colour pallete; colour fast; antistatic and easy to clean.                                                                                                               ,                                                                                                                                                                                                                                                          ,Egypt      ,Heat Set Polypropylene Frise                                     ,                                                                 ,Machine made        ,Regular vacuuming required. Do not use power or rotary vacuum cleaners. Professional cleaning recommended. Any spills should be bloted up immediately. Keep out of direct sunlight.                                                                            ,4,240cm x 340cm        240,2.2,855,20,684,BOU_1560_80_V,BOU_1560_80_S,BOU_1560_80_L, 
Q,BOU.1560.80.280,BOUNCE                                                      ,Modern                                                           ,Bounce is loud; bright and beautiful. Bounce embrasses a deep bold colour pallete combining a modern designs; and old designs with a modern twist.                                                                                                        ,100% Heat set polypropylene frise; machine made.                                                                                                                                                                                                          ,No shedding; highly stain resistant; durable; tight weave; soft under foot; rich colour pallete; colour fast; antistatic and easy to clean.                                                                                                               ,                                                                                                                                                                                                                                                          ,Egypt      ,Heat Set Polypropylene Frise                                     ,                                                                 ,Machine made        ,Regular vacuuming required. Do not use power or rotary vacuum cleaners. Professional cleaning recommended. Any spills should be bloted up immediately. Keep out of direct sunlight.                                                                            ,2,280cm x 380cm        280,2.2,1115,20,892,BOU_1560_80_V,BOU_1560_80_S,BOU_1560_80_L, 
Q,BOU.4440.80.120,BOUNCE                                                      ,Modern                                                           ,Bounce is loud; bright and beautiful. Bounce embrasses a deep bold colour pallete combining a modern designs; and old designs with a modern twist.                                                                                                        ,100% Heat set polypropylene frise; machine made.                                                                                                                                                                                                          ,No shedding; highly stain resistant; durable; tight weave; soft under foot; rich colour pallete; colour fast; antistatic and easy to clean.                                                                                                               ,                                                                                                                                                                                                                                                          ,Egypt      ,Heat Set Polypropylene Frise                                     ,                                                                 ,Machine made        ,Regular vacuuming required. Do not use power or rotary vacuum cleaners. Professional cleaning recommended. Any spills should be bloted up immediately. Keep out of direct sunlight.                                                                            ,5,120cm x 170cm        120,2.2,215,20,172,BOU_4440_80_V,BOU_4440_80_S,BOU_4440_80_L, 
Q,BOU.4440.80.158,BOUNCE                                                      ,Modern                                                           ,Bounce is loud; bright and beautiful. Bounce embrasses a deep bold colour pallete combining a modern designs; and old designs with a modern twist.                                                                                                        ,100% Heat set polypropylene frise; machine made.                                                                                                                                                                                                          ,No shedding; highly stain resistant; durable; tight weave; soft under foot; rich colour pallete; colour fast; antistatic and easy to clean.                                                                                                               ,                                                                                                                                                                                                                                                          ,Egypt      ,Heat Set Polypropylene Frise                                     ,                                                                 ,Machine made        ,Regular vacuuming required. Do not use power or rotary vacuum cleaners. Professional cleaning recommended. Any spills should be bloted up immediately. Keep out of direct sunlight.                                                                            ,6,160cm x 235cm        160,2.2,395,20,316,BOU_4440_80_V,BOU_4440_80_S,BOU_4440_80_L, 
Q,BOU.4440.80.215,BOUNCE                                                      ,Modern                                                           ,Bounce is loud; bright and beautiful. Bounce embrasses a deep bold colour pallete combining a modern designs; and old designs with a modern twist.                                                                                                        ,100% Heat set polypropylene frise; machine made.                                                                                                                                                                                                          ,No shedding; highly stain resistant; durable; tight weave; soft under foot; rich colour pallete; colour fast; antistatic and easy to clean.                                                                                                               ,                                                                                                                                                                                                                                                          ,Egypt      ,Heat Set Polypropylene Frise                                     ,                                                                 ,Machine made        ,Regular vacuuming required. Do not use power or rotary vacuum cleaners. Professional cleaning recommended. Any spills should be bloted up immediately. Keep out of direct sunlight.                                                                            ,4,200cm x 285cm        200,2.2,599,20,479,BOU_4440_80_V,BOU_4440_80_S,BOU_4440_80_L, 
Q,BOU.4440.80.243,BOUNCE                                                      ,Modern                                                           ,Bounce is loud; bright and beautiful. Bounce embrasses a deep bold colour pallete combining a modern designs; and old designs with a modern twist.                                                                                                        ,100% Heat set polypropylene frise; machine made.                                                                                                                                                                                                          ,No shedding; highly stain resistant; durable; tight weave; soft under foot; rich colour pallete; colour fast; antistatic and easy to clean.                                                                                                               ,                                                                                                                                                                                                                                                          ,Egypt      ,Heat Set Polypropylene Frise                                     ,                                                                 ,Machine made        ,Regular vacuuming required. Do not use power or rotary vacuum cleaners. Professional cleaning recommended. Any spills should be bloted up immediately. Keep out of direct sunlight.                                                                            ,2,240cm x 340cm        240,2.2,855,20,684,BOU_4440_80_V,BOU_4440_80_S,BOU_4440_80_L, 
Q,BOU.4440.80.280,BOUNCE                                                      ,Modern                                                           ,Bounce is loud; bright and beautiful. Bounce embrasses a deep bold colour pallete combining a modern designs; and old designs with a modern twist.                                                                                                        ,100% Heat set polypropylene frise; machine made.                                                                                                                                                                                                          ,No shedding; highly stain resistant; durable; tight weave; soft under foot; rich colour pallete; colour fast; antistatic and easy to clean.                                                                                                               ,                                                                                                                                                                                                                                                          ,Egypt      ,Heat Set Polypropylene Frise                                     ,                                                                 ,Machine made        ,Regular vacuuming required. Do not use power or rotary vacuum cleaners. Professional cleaning recommended. Any spills should be bloted up immediately. Keep out of direct sunlight.                                                                            ,2,280cm x 380cm        280,2.2,1115,20,892,BOU_4440_80_V,BOU_4440_80_S,BOU_4440_80_L, 
Q,BOU.5992.20.120,BOUNCE                                                      ,Modern                                                           ,Bounce is loud; bright and beautiful. Bounce embrasses a deep bold colour pallete combining a modern designs; and old designs with a modern twist.                                                                                                        ,100% Heat set polypropylene frise; machine made.                                                                                                                                                                                                          ,No shedding; highly stain resistant; durable; tight weave; soft under foot; rich colour pallete; colour fast; antistatic and easy to clean.                                                                                                               ,                                                                                                                                                                                                                                                          ,Egypt      ,Heat Set Polypropylene Frise                                     ,                                                                 ,Machine made        ,Regular vacuuming required. Do not use power or rotary vacuum cleaners. Professional cleaning recommended. Any spills should be bloted up immediately. Keep out of direct sunlight.                                                                            ,2,120cm x 170cm        120,2.2,215,20,172,BOU_5992_20_V,BOU_5992_20_S,BOU_5992_20_L, 
Q,BOU.5992.20.158,BOUNCE                                                      ,Modern                                                           ,Bounce is loud; bright and beautiful. Bounce embrasses a deep bold colour pallete combining a modern designs; and old designs with a modern twist.                                                                                                        ,100% Heat set polypropylene frise; machine made.                                                                                                                                                                                                          ,No shedding; highly stain resistant; durable; tight weave; soft under foot; rich colour pallete; colour fast; antistatic and easy to clean.                                                                                                               ,                                                                                                                                                                                                                                                          ,Egypt      ,Heat Set Polypropylene Frise                                     ,                                                                 ,Machine made        ,Regular vacuuming required. Do not use power or rotary vacuum cleaners. Professional cleaning recommended. Any spills should be bloted up immediately. Keep out of direct sunlight.                                                                            ,4,160cm x 235cm        160,2.2,395,20,316,BOU_5992_20_V,BOU_5992_20_S,BOU_5992_20_L, 
Q,BOU.5992.20.215,BOUNCE                                                      ,Modern                                                           ,Bounce is loud; bright and beautiful. Bounce embrasses a deep bold colour pallete combining a modern designs; and old designs with a modern twist.                                                                                                        ,100% Heat set polypropylene frise; machine made.                                                                                                                                                                                                          ,No shedding; highly stain resistant; durable; tight weave; soft under foot; rich colour pallete; colour fast; antistatic and easy to clean.                                                                                                               ,                                                                                                                                                                                                                                                          ,Egypt      ,Heat Set Polypropylene Frise                                     ,                                                                 ,Machine made        ,Regular vacuuming required. Do not use power or rotary vacuum cleaners. Professional cleaning recommended. Any spills should be bloted up immediately. Keep out of direct sunlight.                                                                            ,4,200cm x 285cm        200,2.2,599,20,479,BOU_5992_20_V,BOU_5992_20_S,BOU_5992_20_L, 
Q,BOU.5992.20.243,BOUNCE                                                      ,Modern                                                           ,Bounce is loud; bright and beautiful. Bounce embrasses a deep bold colour pallete combining a modern designs; and old designs with a modern twist.                                                                                                        ,100% Heat set polypropylene frise; machine made.                                                                                                                                                                                                          ,No shedding; highly stain resistant; durable; tight weave; soft under foot; rich colour pallete; colour fast; antistatic and easy to clean.                                                                                                               ,                                                                                                                                                                                                                                                          ,Egypt      ,Heat Set Polypropylene Frise                                     ,                                                                 ,Machine made        ,Regular vacuuming required. Do not use power or rotary vacuum cleaners. Professional cleaning recommended. Any spills should be bloted up immediately. Keep out of direct sunlight.                                                                            ,2,240cm x 340cm        240,2.2,855,20,684,BOU_5992_20_V,BOU_5992_20_S,BOU_5992_20_L, 
Q,BOU.5992.28.120,BOUNCE                                                      ,Modern                                                           ,Bounce is loud; bright and beautiful. Bounce embrasses a deep bold colour pallete combining a modern designs; and old designs with a modern twist.                                                                                                        ,100% Heat set polypropylene frise; machine made.                                                                                                                                                                                                          ,No shedding; highly stain resistant; durable; tight weave; soft under foot; rich colour pallete; colour fast; antistatic and easy to clean.                                                                                                               ,                                                                                                                                                                                                                                                          ,Egypt      ,Heat Set Polypropylene Frise                                     ,                                                                 ,Machine made        ,Regular vacuuming required. Do not use power or rotary vacuum cleaners. Professional cleaning recommended. Any spills should be bloted up immediately. Keep out of direct sunlight.                                                                            ,5,120cm x 170cm        120,2.2,215,20,172,BOU_5992_28_V,BOU_5992_28_S,BOU_5992_28_L, 
Q,BOU.5992.28.158,BOUNCE                                                      ,Modern                                                           ,Bounce is loud; bright and beautiful. Bounce embrasses a deep bold colour pallete combining a modern designs; and old designs with a modern twist.                                                                                                        ,100% Heat set polypropylene frise; machine made.                                                                                                                                                                                                          ,No shedding; highly stain resistant; durable; tight weave; soft under foot; rich colour pallete; colour fast; antistatic and easy to clean.                                                                                                               ,                                                                                                                                                                                                                                                          ,Egypt      ,Heat Set Polypropylene Frise                                     ,                                                                 ,Machine made        ,Regular vacuuming required. Do not use power or rotary vacuum cleaners. Professional cleaning recommended. Any spills should be bloted up immediately. Keep out of direct sunlight.                                                                            ,7,160cm x 235cm        160,2.2,395,20,316,BOU_5992_28_V,BOU_5992_28_S,BOU_5992_28_L, 
Q,BOU.5992.28.215,BOUNCE                                                      ,Modern                                                           ,Bounce is loud; bright and beautiful. Bounce embrasses a deep bold colour pallete combining a modern designs; and old designs with a modern twist.                                                                                                        ,100% Heat set polypropylene frise; machine made.                                                                                                                                                                                                          ,No shedding; highly stain resistant; durable; tight weave; soft under foot; rich colour pallete; colour fast; antistatic and easy to clean.                                                                                                               ,                                                                                                                                                                                                                                                          ,Egypt      ,Heat Set Polypropylene Frise                                     ,                                                                 ,Machine made        ,Regular vacuuming required. Do not use power or rotary vacuum cleaners. Professional cleaning recommended. Any spills should be bloted up immediately. Keep out of direct sunlight.                                                                            ,6,200cm x 285cm        200,2.2,599,20,479,BOU_5992_28_V,BOU_5992_28_S,BOU_5992_28_L, 
Q,BOU.5992.28.243,BOUNCE                                                      ,Modern                                                           ,Bounce is loud; bright and beautiful. Bounce embrasses a deep bold colour pallete combining a modern designs; and old designs with a modern twist.                                                                                                        ,100% Heat set polypropylene frise; machine made.                                                                                                                                                                                                          ,No shedding; highly stain resistant; durable; tight weave; soft under foot; rich colour pallete; colour fast; antistatic and easy to clean.                                                                                                               ,                                                                                                                                                                                                                                                          ,Egypt      ,Heat Set Polypropylene Frise                                     ,                                                                 ,Machine made        ,Regular vacuuming required. Do not use power or rotary vacuum cleaners. Professional cleaning recommended. Any spills should be bloted up immediately. Keep out of direct sunlight.                                                                            ,3,240cm x 340cm        240,2.2,855,20,684,BOU_5992_28_V,BOU_5992_28_S,BOU_5992_28_L, 
Q,BOU.8020.80.120,BOUNCE                                                      ,Modern                                                           ,Bounce is loud; bright and beautiful. Bounce embrasses a deep bold colour pallete combining a modern designs; and old designs with a modern twist.                                                                                                        ,100% Heat set polypropylene frise; machine made.                                                                                                                                                                                                          ,No shedding; highly stain resistant; durable; tight weave; soft under foot; rich colour pallete; colour fast; antistatic and easy to clean.                                                                                                               ,                                                                                                                                                                                                                                                          ,Egypt      ,Heat Set Polypropylene Frise                                     ,                                                                 ,Machine made        ,Regular vacuuming required. Do not use power or rotary vacuum cleaners. Professional cleaning recommended. Any spills should be bloted up immediately. Keep out of direct sunlight.                                                                            ,4,120cm x 170cm        120,2.2,215,20,172,BOU_8020_80_V,BOU_8020_80_S,BOU_8020_80_L, 
Q,BOU.8020.80.158,BOUNCE                                                      ,Modern                                                           ,Bounce is loud; bright and beautiful. Bounce embrasses a deep bold colour pallete combining a modern designs; and old designs with a modern twist.                                                                                                        ,100% Heat set polypropylene frise; machine made.                                                                                                                                                                                                          ,No shedding; highly stain resistant; durable; tight weave; soft under foot; rich colour pallete; colour fast; antistatic and easy to clean.                                                                                                               ,                                                                                                                                                                                                                                                          ,Egypt      ,Heat Set Polypropylene Frise                                     ,                                                                 ,Machine made        ,Regular vacuuming required. Do not use power or rotary vacuum cleaners. Professional cleaning recommended. Any spills should be bloted up immediately. Keep out of direct sunlight.                                                                            ,11,160cm x 235cm        160,2.2,395,20,316,BOU_8020_80_V,BOU_8020_80_S,BOU_8020_80_L, 
Q,BOU.8020.80.215,BOUNCE                                                      ,Modern                                                           ,Bounce is loud; bright and beautiful. Bounce embrasses a deep bold colour pallete combining a modern designs; and old designs with a modern twist.                                                                                                        ,100% Heat set polypropylene frise; machine made.                                                                                                                                                                                                          ,No shedding; highly stain resistant; durable; tight weave; soft under foot; rich colour pallete; colour fast; antistatic and easy to clean.                                                                                                               ,                                                                                                                                                                                                                                                          ,Egypt      ,Heat Set Polypropylene Frise                                     ,                                                                 ,Machine made        ,Regular vacuuming required. Do not use power or rotary vacuum cleaners. Professional cleaning recommended. Any spills should be bloted up immediately. Keep out of direct sunlight.                                                                            ,8,200cm x 285cm        200,2.2,599,20,479,BOU_8020_80_V,BOU_8020_80_S,BOU_8020_80_L, 
Q,BOU.8020.80.243,BOUNCE                                                      ,Modern                                                           ,Bounce is loud; bright and beautiful. Bounce embrasses a deep bold colour pallete combining a modern designs; and old designs with a modern twist.                                                                                                        ,100% Heat set polypropylene frise; machine made.                                                                                                                                                                                                          ,No shedding; highly stain resistant; durable; tight weave; soft under foot; rich colour pallete; colour fast; antistatic and easy to clean.                                                                                                               ,                                                                                                                                                                                                                                                          ,Egypt      ,Heat Set Polypropylene Frise                                     ,                                                                 ,Machine made        ,Regular vacuuming required. Do not use power or rotary vacuum cleaners. Professional cleaning recommended. Any spills should be bloted up immediately. Keep out of direct sunlight.                                                                            ,4,240cm x 340cm        240,2.2,855,20,684,BOU_8020_80_V,BOU_8020_80_S,BOU_8020_80_L, 
Q,BOU.8020.80.280,BOUNCE                                                      ,Modern                                                           ,Bounce is loud; bright and beautiful. Bounce embrasses a deep bold colour pallete combining a modern designs; and old designs with a modern twist.                                                                                                        ,100% Heat set polypropylene frise; machine made.                                                                                                                                                                                                          ,No shedding; highly stain resistant; durable; tight weave; soft under foot; rich colour pallete; colour fast; antistatic and easy to clean.                                                                                                               ,                                                                                                                                                                                                                                                          ,Egypt      ,Heat Set Polypropylene Frise                                     ,                                                                 ,Machine made        ,Regular vacuuming required. Do not use power or rotary vacuum cleaners. Professional cleaning recommended. Any spills should be bloted up immediately. Keep out of direct sunlight.                                                                            ,3,280cm x 380cm        280,2.2,1115,20,892,BOU_8020_80_V,BOU_8020_80_S,BOU_8020_80_L, 
Q,BOU.8022.80.120,BOUNCE                                                      ,Modern                                                           ,Bounce is loud; bright and beautiful. Bounce embrasses a deep bold colour pallete combining a modern designs; and old designs with a modern twist.                                                                                                        ,100% Heat set polypropylene frise; machine made.                                                                                                                                                                                                          ,No shedding; highly stain resistant; durable; tight weave; soft under foot; rich colour pallete; colour fast; antistatic and easy to clean.                                                                                                               ,                                                                                                                                                                                                                                                          ,Egypt      ,Heat Set Polypropylene Frise                                     ,                                                                 ,Machine made        ,Regular vacuuming required. Do not use power or rotary vacuum cleaners. Professional cleaning recommended. Any spills should be bloted up immediately. Keep out of direct sunlight.                                                                            ,3,120cm x 170cm        120,2.2,215,20,172,BOU_8022_80_V,BOU_8022_80_S,BOU_8022_80_L, 
Q,BOU.8022.80.158,BOUNCE                                                      ,Modern                                                           ,Bounce is loud; bright and beautiful. Bounce embrasses a deep bold colour pallete combining a modern designs; and old designs with a modern twist.                                                                                                        ,100% Heat set polypropylene frise; machine made.                                                                                                                                                                                                          ,No shedding; highly stain resistant; durable; tight weave; soft under foot; rich colour pallete; colour fast; antistatic and easy to clean.                                                                                                               ,                                                                                                                                                                                                                                                          ,Egypt      ,Heat Set Polypropylene Frise                                     ,                                                                 ,Machine made        ,Regular vacuuming required. Do not use power or rotary vacuum cleaners. Professional cleaning recommended. Any spills should be bloted up immediately. Keep out of direct sunlight.                                                                            ,5,160cm x 235cm        160,2.2,395,20,316,BOU_8022_80_V,BOU_8022_80_S,BOU_8022_80_L, 
Q,BOU.8022.80.215,BOUNCE                                                      ,Modern                                                           ,Bounce is loud; bright and beautiful. Bounce embrasses a deep bold colour pallete combining a modern designs; and old designs with a modern twist.                                                                                                        ,100% Heat set polypropylene frise; machine made.                                                                                                                                                                                                          ,No shedding; highly stain resistant; durable; tight weave; soft under foot; rich colour pallete; colour fast; antistatic and easy to clean.                                                                                                               ,                                                                                                                                                                                                                                                          ,Egypt      ,Heat Set Polypropylene Frise                                     ,                                                                 ,Machine made        ,Regular vacuuming required. Do not use power or rotary vacuum cleaners. Professional cleaning recommended. Any spills should be bloted up immediately. Keep out of direct sunlight.                                                                            ,7,200cm x 285cm        200,2.2,599,20,479,BOU_8022_80_V,BOU_8022_80_S,BOU_8022_80_L, 
Q,BOU.8022.80.243,BOUNCE                                                      ,Modern                                                           ,Bounce is loud; bright and beautiful. Bounce embrasses a deep bold colour pallete combining a modern designs; and old designs with a modern twist.                                                                                                        ,100% Heat set polypropylene frise; machine made.                                                                                                                                                                                                          ,No shedding; highly stain resistant; durable; tight weave; soft under foot; rich colour pallete; colour fast; antistatic and easy to clean.                                                                                                               ,                                                                                                                                                                                                                                                          ,Egypt      ,Heat Set Polypropylene Frise                                     ,                                                                 ,Machine made        ,Regular vacuuming required. Do not use power or rotary vacuum cleaners. Professional cleaning recommended. Any spills should be bloted up immediately. Keep out of direct sunlight.                                                                            ,3,240cm x 340cm        240,2.2,855,20,684,BOU_8022_80_V,BOU_8022_80_S,BOU_8022_80_L, 
Q,BOU.8022.80.280,BOUNCE                                                      ,Modern                                                           ,Bounce is loud; bright and beautiful. Bounce embrasses a deep bold colour pallete combining a modern designs; and old designs with a modern twist.                                                                                                        ,100% Heat set polypropylene frise; machine made.                                                                                                                                                                                                          ,No shedding; highly stain resistant; durable; tight weave; soft under foot; rich colour pallete; colour fast; antistatic and easy to clean.                                                                                                               ,                                                                                                                                                                                                                                                          ,Egypt      ,Heat Set Polypropylene Frise                                     ,                                                                 ,Machine made        ,Regular vacuuming required. Do not use power or rotary vacuum cleaners. Professional cleaning recommended. Any spills should be bloted up immediately. Keep out of direct sunlight.                                                                            ,2,280cm x 380cm        280,2.2,1115,20,892,BOU_8022_80_V,BOU_8022_80_S,BOU_8022_80_L, 
Q,DNV.0138.45.120,DENVER                                                      ,Modern                                                           ,This is a simple; classic ribbed design using viscose highlights against a thick woollen base. This range will never go out of style.                                                                                                                     ,Wool and viscose; hand loomed                                                                                                                                                                                                                             ,Naturally resilient; dense tight pile; hard wearing; easy to clean; long life.                                                                                                                                                                            ,                                                                                                                                                                                                                                                          ,INDIA      ,Wool and Viscose                                                 ,~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,HAND LOOMED         ,Regular vacuuming required. Do not use power or rotary head vacuum cleaners. Professional cleaning recommended. Any spills should be blotted up immediately. Keep out of direct sunlight. Shedding is a natural feature of spun products (wool; viscose).      ,4,120cm x 170cm        120,4,350,20,280,DNV_0138_45_V,DNV_0138_45_S,DNV_0138_45_L, 
Q,DNV.0138.45.160,DENVER                                                      ,Modern                                                           ,This is a simple; classic ribbed design using viscose highlights against a thick woollen base. This range will never go out of style.                                                                                                                     ,Wool and viscose; hand loomed                                                                                                                                                                                                                             ,Naturally resilient; dense tight pile; hard wearing; easy to clean; long life.                                                                                                                                                                            ,                                                                                                                                                                                                                                                          ,INDIA      ,Wool and Viscose                                                 ,~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,HAND LOOMED         ,Regular vacuuming required. Do not use power or rotary head vacuum cleaners. Professional cleaning recommended. Any spills should be blotted up immediately. Keep out of direct sunlight. Shedding is a natural feature of spun products (wool; viscose).      ,9,160cm x 230cm        160,4,629,20,503,DNV_0138_45_V,DNV_0138_45_S,DNV_0138_45_L, 
Q,DNV.0138.45.201,DENVER                                                      ,Modern                                                           ,This is a simple; classic ribbed design using viscose highlights against a thick woollen base. This range will never go out of style.                                                                                                                     ,Wool and viscose; hand loomed                                                                                                                                                                                                                             ,Naturally resilient; dense tight pile; hard wearing; easy to clean; long life.                                                                                                                                                                            ,                                                                                                                                                                                                                                                          ,BELGIUM    ,Wool and Viscose                                                 ,~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,MACHINE MADE        ,Regular vacuuming required. Do not use power or rotary head vacuum cleaners. Professional cleaning recommended. Any spills should be blotted up immediately. Keep out of direct sunlight. Shedding is a natural feature of spun products (wool; viscose).      ,9,200cm x 290cm        200,4,999,20,799,DNV_0138_45_V,DNV_0138_45_S,DNV_0138_45_L, 
